DATE_TIME,DAILY_YIELD
2020-06-16 12:45:00,83192.410715
2020-06-16 13:00:00,86104.285715
2020-06-16 13:15:00,89520.267857
2020-06-16 13:30:00,93966.214287
2020-06-16 13:45:00,97246.196429
2020-06-16 14:00:00,101087.24999899999
2020-06-16 14:15:00,103822.196429
2020-06-16 14:30:00,107405.053571
2020-06-16 14:45:00,112656.607142
2020-06-16 15:00:00,115500.857143
2020-06-16 15:15:00,117847.91071299999
2020-06-16 15:30:00,120805.214286
2020-06-16 15:45:00,124020.07539700001
2020-06-16 16:00:00,126692.82142699999
2020-06-16 16:15:00,129013.33928599999
2020-06-16 16:30:00,130614.732143
2020-06-16 16:45:00,131923.267858
2020-06-16 17:00:00,133035.125
2020-06-16 17:15:00,134031.446428
2020-06-16 17:30:00,134901.839286
2020-06-16 17:45:00,135566.625
2020-06-16 18:00:00,136028.428571
2020-06-16 18:15:00,136308.0
2020-06-16 18:30:00,136419.44643100002
2020-06-16 18:45:00,136429.0
2020-06-16 19:00:00,136429.0
2020-06-16 19:15:00,136429.0
2020-06-16 19:30:00,136429.0
2020-06-16 19:45:00,136429.0
2020-06-16 20:00:00,136429.0
2020-06-16 20:15:00,136429.0
2020-06-16 20:30:00,136429.0
2020-06-16 20:45:00,136429.0
2020-06-16 21:00:00,136429.0
2020-06-16 21:15:00,136429.0
2020-06-16 21:30:00,136429.0
2020-06-16 21:45:00,136429.0
2020-06-16 22:00:00,136429.0
2020-06-16 22:15:00,136429.0
2020-06-16 22:30:00,136429.0
2020-06-16 22:45:00,136429.0
2020-06-16 23:00:00,136429.0
2020-06-16 23:15:00,136429.0
